study_accession,run_accession,read_count,library_strategy,library_source,library_selection,library_layout,instrument_platform,instrument_model
PRJNA1338582,SRR35797495,17986476,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797498,19444356,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797500,16498643,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797502,20145976,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797503,17466212,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797506,20878548,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797507,19386213,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797511,20963660,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1226362,SRR32468077,29900451,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468085,25074308,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468088,32184024,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468090,33463917,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468091,22244266,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468094,19274052,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468098,24429089,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468102,23135267,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJEB38343,ERR6050740,11059744,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050741,45483708,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050744,28435886,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA1353574,SRR35908909,1223370,WGS,METAGENOMIC,RANDOM,SINGLE,OXFORD_NANOPORE,PromethION
PRJNA1353574,SRR35908911,1337601,WGS,METAGENOMIC,RANDOM,SINGLE,OXFORD_NANOPORE,PromethION
PRJEB38343,ERR6050746,30998084,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA1353574,SRR35908921,9881920,WGS,METAGENOMIC,RANDOM,SINGLE,OXFORD_NANOPORE,PromethION
PRJEB38343,ERR6050751,4759134,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050753,17997976,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050759,15456170,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050774,17871190,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050776,40679544,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050777,13340244,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050779,40892034,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050783,30137326,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA1356721,SRR36029187,27320858,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1356721,SRR36029189,28853729,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1356721,SRR36029191,29178674,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1356721,SRR36029193,24297315,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1356721,SRR36029197,22020836,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466484,23539238,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466479,21301341,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466485,21892411,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466487,20842722,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466480,21878096,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA491509,SRR7975524,1837375,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975527,1095241,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975529,2462438,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975530,1761854,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975533,1380181,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975537,263473,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975538,473807,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975540,203229,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975541,478995,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975543,1141938,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975546,688448,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975549,1179822,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975551,1464405,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975553,1175017,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975554,1828526,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975555,2274586,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975556,1181619,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975558,469598,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975565,572046,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975571,1851097,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975572,458803,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975577,532873,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1353574,SRR35908884,72674211,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1353574,SRR35908893,18482181,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1353574,SRR35908901,28996846,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1353574,SRR35908904,127436485,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1353574,SRR35908932,8637077,WGS,METAGENOMIC,RANDOM,SINGLE,OXFORD_NANOPORE,PromethION
PRJNA1353574,SRR35908891,106420637,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1116529,SRR29654268,22786602,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA1116529,SRR29654271,22555765,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA1116529,SRR29654272,22352593,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA939277,SRR23641459,93960360,WGS,VIRAL RNA,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA939277,SRR23641464,57025324,WGS,VIRAL RNA,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA939277,SRR23641466,80952869,WGS,VIRAL RNA,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1339575,SRR36083167,22378149,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1339575,SRR36083168,21575226,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1339575,SRR36083170,21961833,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1019009,SRR26114305,2248338,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114306,2178311,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114311,18764865,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114314,18039231,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114317,19187106,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114323,2056938,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114327,2570062,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114330,6585701,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114331,10763423,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114332,10330913,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114333,16383654,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114335,20947372,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114336,22517166,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114337,9589093,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1019009,SRR26114340,7805417,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1090561,SRR28493905,42334946,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1090561,SRR28493906,33419483,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1090561,SRR28493911,32954823,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1090561,SRR28493917,32996528,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676202,19912845,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676204,21855989,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676206,22698510,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676208,22810586,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676211,27363756,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676212,20096091,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676213,29508512,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1235522,SRR32676218,20106359,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB61989,ERR11468685,7123639,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 550
PRJEB61989,ERR11468696,5717835,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 550
PRJEB61989,ERR11468697,5385007,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 550
PRJEB61989,ERR11468698,6248237,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 550
PRJEB61989,ERR11468701,7574842,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 550
PRJEB83219,ERR14057415,70571336,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB83219,ERR14100448,56206132,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB83219,ERR14100450,70571336,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1141435,SRR30026402,83367853,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1141435,SRR30026435,55381684,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1141435,SRR30026440,54033359,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1141435,SRR30026443,60402097,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1141435,SRR30026444,47168283,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1141435,SRR30026448,61764026,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1141435,SRR30026458,72900526,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764046,38165684,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764047,32874799,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764048,37670484,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764050,36970841,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764052,36351792,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764055,35452320,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764056,35695497,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764059,37645334,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764062,38517461,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764064,38955095,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764067,37243477,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA885613,SRR21764069,34308309,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1226362,SRR32468073,48609371,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468075,22212277,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468079,23612196,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468080,25594539,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468082,27421498,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468083,26950240,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468086,25145463,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468093,25823488,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJNA1226362,SRR32468101,21432037,WGS,METAGENOMIC,RANDOM,PAIRED,DNBSEQ,DNBSEQ-T7
PRJEB38343,ERR6050737,26240402,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050738,14870128,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050742,35652760,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050743,48376876,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050747,34839056,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050748,53689124,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050752,6013076,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050754,26165212,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050755,33017716,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050758,41907032,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050761,44561086,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050762,34101718,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050767,9654788,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050768,18961146,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050769,10605482,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050771,29356006,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050772,13197580,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050773,19539932,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB38343,ERR6050784,40300730,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA1356721,SRR36029188,28772794,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1356721,SRR36029190,27499543,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1356721,SRR36029194,29207778,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1356721,SRR36029195,23324622,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466483,24057056,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466490,20978480,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1125887,SRR29466489,23578303,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA491509,SRR7975525,1258267,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975526,1260020,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975528,918106,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975532,1380755,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975536,1707124,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975542,627087,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975545,728872,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975547,1678936,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975559,899137,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975563,1993502,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975564,1386615,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975566,1365995,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975574,259335,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA491509,SRR7975575,1738842,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA880549,SRR24046653,22375268,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA880549,SRR24046656,23623875,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA880549,SRR24046657,22181964,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1111820,SRR29077491,32016479,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA1137940,SRR29893464,70323840,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJNA689840,SRR13427715,1349655,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA689840,SRR13427717,244146501,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2000
PRJDB6620,DRR121513,2243644,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121518,3321450,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121526,1387801,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121529,1444104,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121530,2970415,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121533,2914474,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121538,2692876,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121539,2864396,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121541,2178006,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121543,2760294,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121545,2482420,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121552,2040455,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121555,2925313,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121558,1947883,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121568,1697968,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121570,2711376,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121574,1933075,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121576,2134547,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121579,2615124,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121583,2657592,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121585,1346196,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121592,3499505,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJDB6620,DRR121595,2383215,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA1338582,SRR35797491,20284657,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797492,20078710,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797494,20400433,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797496,22882069,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797497,21279178,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797499,17994856,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797501,17691449,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797504,18979766,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1338582,SRR35797505,18526960,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
